"text","text","best_surface2_id"
"paint","hardware","249247"
"paint","dye","276311"
"paint","scene","286869"
"paint","giant","404012"
"paint","easel","404020"
"paint","exterior","405417"
"paint","color liquid","411142"
"paint","color wall","411155"
"paint","house color","417077"
"paint","interior decorate","417777"
"paint","liquid color","419371"
"paint","liquid colour","419373"
"paint","house","422947"
"paint","picasso","424077"
"paint","thick liquid","429410"
"paint","use brush","430938"
"paint","wall art","431290"
"paint","wall color","431292"
"paint","wall colore","431293"
"paint","wall cover","431296"
"paint","wall pigment","431304"
"paint","watercolor","431492"
"paint","wet color","431632"
"paint","wet mix","431641"
"paint","acrylic oil","433557"
"paint","brush","438342"
"paint","color pigment","440538"
"paint","colore wall","440558"
"paint","colour liquid","440569"
"paint","emulsion","443927"
"paint","stain","454382"
"paint","runny colour","465615"
"paint","wall colour","474016"
"paint","colorful liquid","481515"
"paint","coverage","481956"
"paint","primer","491473"
"paint","heavy cream","498179"
"paint","interior exterior","498270"
"paint","pastel","498728"
"paint","picture draw","498760"
"paint","semigloss","499039"
"paint","thick color","499390"
"paint","wall","499541"
"paint","artist activity","503382"
"paint","colore house","503676"
"paint","house exterior","504154"
"paint","matte","504347"
"paint","think color","505002"
"paint","brush roller","508703"
"painter","person","6034"
"painter","yes","6073"
"painter","picture","177098"
"pair","shoe","3228"
"palace","castle","1067"
"palace","build","11022"
"pale","white","6542"
"pale","sick","21366"
"pale","fair skin","249874"
"pale","redhead skin","498924"
"palette","many color","37308"
"palette","pail let","498701"
"pan","pot","9567"
"pan","peter","99033"
"pane","window glass","235644"
"pane","window","274536"
"panic","danger","72509"
"panic","freak out","111710"
"panic","run amok","498993"
"panic","fear reaction","503915"
"pant","clothe","2765"
"pant","leg","2967"
"pant","jeans","3148"
"pant","two leg","14815"
"pant","trousers","29777"
"pant","shirt","45176"
"pant","short","50237"
"pant","bottom","409480"
"pant","long short","419622"
"paper","school","76"
"paper","cardboard","1976"
"paper","tree","2709"
"paper","news","3369"
"paper","read","4035"
"paper","rectangular","6112"
"paper","snow","6152"
"paper","flat","6173"
"paper","white","6542"
"paper","page","7175"
"paper","nice","7505"
"paper","text","7805"
"paper","office supply","11518"
"paper","plane","17040"
"paper","written","24296"
"paper","newsprint","40281"
"paper","pencil","44160"
"paper","material","47711"
"paper","square","52701"
"paper","pulp","55781"
"paper","thin","57240"
"paper","wood pulp","61942"
"paper","glossy","62737"
"paper","printer","82203"
"paper","dead tree","82710"
"paper","draw","94597"
"paper","thin wood","96041"
"paper","read news","105671"
"paper","line","127415"
"paper","note","161500"
"paper","rectangle","167490"
"paper","card","187537"
"paper","write surface","276199"
"paper","book","285192"
"paper","parchment","299997"
"paper","pen pencil","403758"
"paper","four","403955"
"paper","book page","404275"
"paper","tablet","405913"
"paper","book magazine","409417"
"paper","wood","415000"
"paper","papyrus","419187"
"paper","pen","423814"
"paper","pencil pen","423837"
"paper","pulp product","424946"
"paper","rock scissor","425701"
"paper","sheet","426681"
"paper","thin sheet","429440"
"paper","white flat","431803"
"paper","white sheet","431856"
"paper","white square","431867"
"paper","white stuff","431870"
"paper","write pad","432414"
"paper","flat page","445705"
"paper","flat sheet","445714"
"paper","flat thin","445722"
"paper","flat white","445726"
"paper","note pad","460052"
"paper","pen write","462120"
"paper","thin white","470896"
"paper","white line","474908"
"paper","wood sheet","475483"
"paper","written upon","475882"
"paper","white rectangle","496651"
"paper","notebook","498246"
"paper","many sheet","498461"
"paper","printer filler","498839"
"paper","sheet print","499068"
"paper","book write","503520"
"paper","make tree","504309"
"paper","news toilet","504460"
"paper","print write","504643"
"paper","scissor rock","504777"
"paper","tree pulp","505044"
"parade","band","50723"
"parade","July fourth","418167"
"paradise","cheeseburger","225091"
"paradise","heaven","454003"
"paragraph","write","7863"
"parcel","box","287"
"parcel","package","36378"
"parcel","delivery","215674"
"parcel","post","404314"
"parcel","fancy name","413653"
"parcel","mail","454087"
"park","lawn","163913"
"park","public garden","491628"
"park","grass bench","498078"
"park","leave car","504267"
"park","car lot","506225"
"park","central","508770"
"part","act","9590"
"part","machine","16672"
"part","bite","106825"
"part","split","183799"
"part","piece","424116"
"part","whole","431905"
"part","hair middle","504069"
"participant","involve person","504193"
"particular","order","75004"
"particular","demand","245508"
"particular","specific","473737"
"particular","peculiar","498736"
"particular","picky","503459"
"partner","spouse","275283"
"party","many person","185"
"party","enjoyment","682"
"party","dance","1883"
"party","fart","2382"
"party","candle","6689"
"party","teenager","6896"
"party","nice","7505"
"party","fun","7789"
"party","beer","8358"
"party","group","19813"
"party","balloon","21551"
"party","celebrate","21949"
"party","mess","27213"
"party","cake","31104"
"party","celebration","36089"
"party","drunk","42037"
"party","gather","55861"
"party","enjoy","74313"
"party","disco","102931"
"party","meet","140258"
"party","together","158732"
"party","hardy","158942"
"party","gathering","163460"
"party","group person","163907"
"party","good time","211230"
"party","birthday","289934"
"party","cocktail","324424"
"party","fun celebration","404735"
"party","general term","404748"
"party","read","405562"
"party","birthday celebration","409069"
"party","dance drink","411994"
"party","festivity","413922"
"party","fiesta","413964"
"party","fun gather","415076"
"party","fun time","415085"
"party","person fun","423869"
"party","birthday event","437338"
"party","pinata","498764"
"party","teen spirit","499363"
"party","political group","504617"
"pass","throw","2153"
"pass","ball","7734"
"pass","success","21312"
"pass","give up","21599"
"pass","exam","30198"
"pass","skip","82803"
"pass","game","97134"
"pass","race","113087"
"pass","move","184913"
"pass","button","275642"
"pass","overtake","461532"
"pass","throw football","471050"
"pass","season mass","499030"
"pass","mountain gorge","504406"
"pass","skip turn","504846"
"passage","time movement","495213"
"passion","love","70"
"passion","lust","91696"
"past","time","2869"
"past","history","23342"
"past","present","24259"
"past","future","38621"
"past","old stuff","45480"
"past","yesterday","61543"
"past","before","403815"
"past","before now","408635"
"past","time ago","495193"
"past","early event","503823"
"past","present future","504629"
"paste","computer","741"
"paste","white","6542"
"paste","tooth","9817"
"paste","kindergarten","42193"
"paste","brush tooth","44629"
"paste","toothbrush","107387"
"paste","school glue","212653"
"paste","tube","274789"
"paste","copy","404446"
"paste","cut","411934"
"paste","flour water","414340"
"paste","goo","415625"
"paste","kid eat","418271"
"paste","gum","419110"
"paste","thick glue","429406"
"paste","white sticky","431868"
"paste","tooth cleaner","472083"
"paste","tooth cream","472086"
"paste","child use","481046"
"paste","glue","498280"
"paste","latter part","498344"
"paste","sticky","499282"
"paste","thick white","499393"
"paste","watery flour","499560"
"paste","copy cut","503701"
"paste","cut copy","503738"
"paste","tooth brush","504967"
"paste","clean tooth","508798"
"pastor","church","965"
"pastor","priest","47583"
"pastor","vicar","197130"
"pastor","preacher","297552"
"pastor","baster","508537"
"pasture","cow","9521"
"pasture","meadow","27725"
"pasture","cow graze","404462"
"pasture","grassland","415832"
"patch","square","4695"
"patch","fabric square","509038"
"path","road","2708"
"path","lane","33208"
"path","hike","49173"
"path","sidewalk","274553"
"path","garden","498028"
"path","route","505132"
"patience","wait","21317"
"patience","virtue","127623"
"patience","saint","426046"
"patient","wait","21317"
"patient","doctor","165913"
"paul","peter","498754"
"paul","sacredness","504750"
"pause","stop","2697"
"pause","quote","425088"
"pause","stop play","504912"
"pawn","illegal","20193"
"pay","get money","1416"
"pay","cash","8799"
"pay","buy","11423"
"pay","purchase","21587"
"pay","expense","30681"
"pay","merchandise","36738"
"pay","earnings","46962"
"pay","give money","57864"
"pay","job","81675"
"pay","check","157280"
"pay","salary","223055"
"pay","say hay","426173"
"pay","wage","431256"
"pay","weekly check","431593"
"pay","work done","432307"
"pay","income","454031"
"pay","settle bill","466548"
"pay","weekly salary","474541"
"pay","earn","476047"
"pay","financial transaction","476815"
"pay","say lie","499008"
"pay","cash credit","503588"
"pay","earnings wage","503827"
"payment","money","1416"
"payment","bill","6162"
"payment","cash","8799"
"payment","goods","9130"
"payment","buy","11423"
"payment","job","28488"
"payment","pay money","33421"
"payment","credit card","38642"
"payment","work","40636"
"payment","salary","47389"
"payment","give money","57864"
"payment","finance","73142"
"payment","check","157280"
"payment","loan","191434"
"payment","purchase","323683"
"payment","invoice","407304"
"payment","money given","421066"
"payment","monthly due","421154"
"payment","wage","454471"
"payment","given money","484953"
"payment","lose cash","498431"
"pea","food","1506"
"pea","green","3053"
"pea","round","8170"
"pea","pod","47253"
"pea","small ball","287398"
"pea","small round","427466"
"peace","white","6542"
"peace","quiet","7560"
"peace","tranquility","23565"
"peace","sign","28568"
"peace","hippie","33381"
"peace","tease","117118"
"peace","world","170327"
"peace","dove","172143"
"peace","no war","182697"
"peace","two finger","406082"
"peace","anti war","407590"
"peace","dive symbol","412640"
"peace","love","419806"
"peace","war","431337"
"peace","white dive","431793"
"peace","win war","475120"
"peace","miss america","488803"
"peace","previous answer","504636"
"peace","dive","504983"
"peace","tranquillity","505038"
"peace","world niceness","505175"
"peacemaker","diplomat","225051"
"peach","fuzzy","66899"
"peach","nectarine","405260"
"pear","apple","20090"
"pear","green","415965"
"pear","fat woman","497899"
"pear","big bottom","508582"
"pearl","ball","7734"
"pearl","shiny","11403"
"pearl","oyster","85614"
"pearl","oyster gem","461589"
"pearl","dull white","508976"
"peasant","poor dirty","498816"
"peasant","common folk","503680"
"peasant","serfdom","504794"
"peasant","villager","508408"
"peck","chicken","33312"
"peck","bushel","438567"
"pedal","bicycle","70144"
"pedal","step","189096"
"peek","look","11815"
"peel","fruit","5566"
"peel","banana","7366"
"peel","banana skin","436031"
"peel","fruit cover","484541"
"peep","spy","454378"
"peer","teamwork","87960"
"peer","pier","419204"
"peer","same age","499002"
"peer","social equivalent","504870"
"peg","stick","164664"
"pelt","throw stone","505006"
"pen","pencil","2230"
"pen","stick","43821"
"pencil","pen","2156"
"pencil","write","7863"
"pencil","mechanical pencil","308598"
"pendulum","grandfather clock","415781"
"pendulum","pit","424201"
"pendulum","swing metronome","499330"
"pendulum","ticktock","499418"
"penicillin","pen sill","498739"
"penicillin","pen","498740"
"penny","copper","9169"
"penny","britain","42144"
"penny","ante","154264"
"penny","lincoln","304834"
"penny","dime","403838"
"penny","cent","423029"
"penny","pound britain","504626"
"peon","serf","426474"
"pepper","black","2361"
"pepper","soda","21304"
"pepper","doctor","165913"
"pepper","salt","465734"
"perception","extrasensory","503897"
"perch","bird sit","503491"
"perfect","purr","3035"
"perfect","precision","90056"
"perfect","excellence","413398"
"perfect","flawless","414291"
"perfect","super","422403"
"perfect","ideal state","498232"
"perfect","everything right","503878"
"performer","act","9590"
"performer","singer","32896"
"performer","actor","255481"
"perhaps","maybe","420505"
"perhaps","cake song","503564"
"period","girl","935"
"period","comma","39377"
"period","dot","280448"
"period","sentence end","426463"
"period","sentence","451388"
"periodical","newspaper","10030"
"periodical","habitual","504068"
"perjury","false testimony","444814"
